tweet_id,author_id,text,created_at,response_tweet_id
1048229,367752,@115873 1 how tf is my driver going to go waaay past my exit and then lock the doors saying he made a mistake,Mon Oct 23 06:55:25 +0000 2017,1048228
1048564,367811,@115873 Do you have a customer support email address?,Fri Oct 13 00:42:26 +0000 2017,1048563
1048569,183242,"I almost lost the flight due this @115873 service, cab driver said I am coming but after 15 mins he cancelled. Thanks to @1143 for support",Fri Oct 13 00:41:35 +0000 2017,1048567
1048573,367814,@Uber_Support you charged my card (the wrong one to be exact) multiple times and with different amounts. Can you please advise?,Thu Oct 12 19:53:51 +0000 2017,1048572
1048826,351824,@Uber_Support How can I enable the auto-renew feature of  Ride Pass? I don't see it in my app.,Mon Oct 23 00:38:48 +0000 2017,1048825
1048828,360501,@Uber_Support I can't send a message. I can't sign in and I don't want to create a duplicate account. I need help.,Mon Oct 23 00:37:57 +0000 2017,1048827
1048830,367875,@Uber_Support ... I get paired with them 2 more times.  Each new driver name.  I get charged cancel fee?  Seems like a fraud?,Mon Oct 23 00:34:38 +0000 2017,1048829
1048832,367876,"@115873 @Uber_Support Yeah, I got charged for a ride that never happened. I want an immediate refund.",Mon Oct 23 00:39:59 +0000 2017,1048831
1049159,367967,@Uber_Support So I just sent my 5th message. What else you got?,Sat Nov 25 17:56:46 +0000 2017,1049158
1049161,367967,@115877 why did I pay for food for it to never show up and have no one answer my questions?,Sat Nov 25 17:53:07 +0000 2017,1049160
1049163,367968,@115873 tell your drivers not to complain to their passengers about their routes,Sat Nov 25 17:45:24 +0000 2017,1049162
1049165,202826,"@Uber_Support   
Why did I get blocked again from instant pay? Did not exceed 5 a day. Card is the same. Password was updated.",Sat Nov 25 17:43:33 +0000 2017,1049164
1049167,367969,@115873 your drivers should know about the 2 location facility! #Uber #driversdntknow #2locations,Sat Nov 25 17:44:45 +0000 2017,1049166
1049176,134361,"@Uber_Support Ok. Done now. Couldn’t attach the video below, but I hope you can still help me. Thank you.",Sat Nov 25 17:49:08 +0000 2017,1049174
1049178,367973,"Very bad cab service of @116288 and @1143 in Bhopal, The capital of M.P. 
Dirty cars, drivers refused pickups, destinations. I face all these problem daily. Train your drivers or stop your services in Bhopal.
@Uber_Support @151419",Sat Nov 25 17:45:22 +0000 2017,1049177
1049180,367974,@Uber_Support Is this the UK support?,Sat Nov 25 17:59:39 +0000 2017,1049182
1049181,367974,@Uber_Support my son used my uber account using the family settings. I now have a pending amount of £42 on my credit card account can you explain why your driver has done this? I want these removing asap,Sat Nov 25 17:42:23 +0000 2017,1049179
1049201,367980,"@115873 u r making people fool ur associated drivers use to switched off their mobile and not even ready to cancle the trip.. ur associated drivers are bastered pls find detail at ahmedabad airport, gujarat , India even ur customer number r not working which is available on Google https://t.co/pytTSdp8JU",Sat Nov 25 17:38:25 +0000 2017,1049200
1049203,367981,"@115873 ordered an uber to take my tv home,a zafira turned up,waved his hand,shook his head &amp; drove off...terrible service!!!",Sat Nov 25 17:42:44 +0000 2017,1049202
1049205,367982,@115873 give me my damn money back https://t.co/HDrXG98VD5,Sat Nov 25 17:38:03 +0000 2017,1049204
1049207,367983,"@Uber_Support I can't send a note on that page, I haven't ordered anything yet as the code doesn't work",Sat Nov 25 17:43:26 +0000 2017,1049206
1049209,367983,@Uber_Support Hey! How come this 'FOODTOMYDOOR' promo code isn't working? The expiration date on the leaflet says valid until 31/12/2017 ☹️,Sat Nov 25 17:37:03 +0000 2017,1049208
1049211,367984,@Uber_Support hey my friend left some stuff in his Uber how can I get ahold of him? Thank you!,Sat Nov 25 17:40:12 +0000 2017,1049210
1049215,367985,@Uber_Support Horrible customer service I got chargeD FIVE TIMES FOR ONE TRIP,Sat Nov 25 17:50:47 +0000 2017,1049218
1049217,367985,@Uber_Support Why is there no phone contact number,Sat Nov 25 17:40:01 +0000 2017,1049212
1049222,367985,@Uber_Support is the biggest scam @115873,Sat Nov 25 17:35:41 +0000 2017,1049220
1049226,214597,@116288 @Uber_Support @115873 How it's possible.. You are charging INR 300+ for just 3 minutes??? https://t.co/XvSqDmpOhE,Sat Nov 25 17:40:01 +0000 2017,1049225
1049229,347522,"HOW can a 10 MINUTE journey on Uber be £39 , are you joking @Uber_Support",Sat Nov 25 17:35:51 +0000 2017,1049227
1049238,124510,@Uber_Support Hi I dm but I was told to send a note here to connect?,Sun Nov 26 00:54:35 +0000 2017,1049240
1049239,124510,@115873 my pay was not deposited into my account and is gone from my dashboard. How do we get this straightened out? Uber owes me 32 dollars,Sat Nov 25 17:31:05 +0000 2017,"1049237,1049241"
1049243,367989,"@115873 book a ride in KL, yet due to connction prob, it was disconnected but the ride was charge Without knowing with  RM5.",Sat Nov 25 17:31:15 +0000 2017,1049242
1049339,368009,@Uber_Support your customer service is terrible.,Sat Oct 14 17:30:19 +0000 2017,1049338
1049341,130485,@115877 I cancelled an order but it still charged me will the charge drop off?,Sat Oct 14 18:49:38 +0000 2017,1049340
1049348,368011,@Uber_Support Any update on the incident?,Tue Oct 17 04:51:45 +0000 2017,1049350
1049349,368011,"@115873 @Uber_Support booked a car, driver Rajesh.Driver cancelled trip, but uber asking for payment. Why such harrassment? Plz resolve. https://t.co/znqsC8E304",Sat Oct 14 17:28:54 +0000 2017,1049347
1049352,368012,@Uber_Support,Sat Oct 14 17:20:07 +0000 2017,1049351
1049966,216662,@115873 @Uber_Support the driver cancelled on me and I got charged 5 dollars that’s not fair,Mon Oct 23 00:49:48 +0000 2017,1049965
1049970,368148,@Uber_Support piss poor customer service,Mon Oct 23 00:49:45 +0000 2017,1049969
1050730,368306,@Uber_Support You've sent me images that aren't from me - appalling,Mon Oct 23 08:03:50 +0000 2017,1050732
1050731,368306,Not using @115873 ever again all drivers taking longer detours and then to top it off charge me a cleaning fee for mess I didn't make... 🤣,Mon Oct 23 08:02:09 +0000 2017,1050729
1050735,368307,@116288 @115873 @119983 Uber App has terrible grievance redressal. There is no scope for writing emails either.,Mon Oct 23 07:56:09 +0000 2017,1050733
1050932,368358,@368359 @Uber_Support Ugh!,Sat Oct 14 19:14:21 +0000 2017,1050931
1050938,363767,"@116288 @Uber_Support @368361 UPI option not available in payment section, 
@116329 Airtel money option also not available, https://t.co/8bZpHe8ePR",Sat Oct 14 17:47:26 +0000 2017,1050937
1050940,368362,@Uber_Support @115873 Just Trying To Place An Order And I'm Getting An Error Message For Payment Verification With 3 Different Cards.,Sat Oct 14 17:55:05 +0000 2017,1050939
1050942,368363,"@Uber_Support returned 2 uber app after long time but acct terminated, got revert cannot be activated, so use Ola, avoid discrimination",Sat Oct 14 17:45:05 +0000 2017,1050941
1050946,214501,Ummmmm @115873 this is the SECOND time this week I've been in an Uber that reeked of smoke ??? https://t.co/ixEuox5Fjf,Fri Oct 13 01:35:18 +0000 2017,1050945
1050949,368364,"@368365 @115873 .Is it better? At least you know there are no drivers. There’re TONS of drivers close by w/ no passengers, but I’m stuck waiting 20 mins.",Fri Oct 13 01:39:17 +0000 2017,1050947
1051208,368427,@Uber_Support I wasn't able to find an email on the page but it says the promotion code is not valid when I try to enter it in,Mon Oct 23 09:14:29 +0000 2017,1051210
1051209,368427,"@Uber_Support hi, I have a gift card that isn't working when I try to enter it in. Plz help 😁",Mon Oct 23 08:20:52 +0000 2017,1051207
1051937,368595,@Uber_Support I left my phone in my uber and I can't log in without it! I don't know how to contact my driver!,Mon Oct 23 03:22:29 +0000 2017,"1051938,1051936"
1051941,337853,I have put up with alot of terrible service from @115873 over the years but charging me for a journey I didnt want to go on? Taxis from now on,Mon Oct 23 08:37:02 +0000 2017,1051939
1051943,368596,"@115873 trying to use your app in Sydney, Australia but keep getting an error. Your website is not helpful. Please advise.",Mon Oct 23 08:32:22 +0000 2017,"1051942,1051944"
1051946,368597,@Uber_Support I can’t update my phone number in the partner app! One number is wrong. It keeps reverting back! Help,Mon Oct 23 00:54:18 +0000 2017,1051945
1052260,368670,Uber drivers are great but the use service is absolutely horrendous,Sat Oct 14 18:43:54 +0000 2017,1052259
1052338,368686,@Uber_Support issue with driver odr car to Manhattan gets me starts trip ask where to. I say Manhattan he says I don't go there from lng isl,Thu Oct 12 21:16:50 +0000 2017,1052337
19577,368688,"@Uber_Support I got an issue with my account, what’s the email to email you guys? Kinda need this taken care of pretty quick",Thu Oct 12 21:13:40 +0000 2017,1052342
1052419,368708,@Uber_Support Not much help when your driver is sat in one spot for the last 10 minutes now and won’t move. I’m being threatened with a £5 cancel fee,Mon Oct 23 09:00:27 +0000 2017,1052421
1052420,368708,@115873 disgraceful that two cars have cancelled on me. One was apparently 1 minute away. Added 30 minutes onto my trip home from airport 😡😡,Mon Oct 23 08:53:54 +0000 2017,1052417
1052423,368709,"(3/3)
@115873 driver name: Naveen Kumar
Client name: Akarsh Shrivastava

@116288 @119983",Mon Oct 23 08:14:54 +0000 2017,1052422
1052425,368710,"@366712 Nem perco meu tempo divulgando essa merda, @115877  lixo",Mon Oct 23 01:00:10 +0000 2017,1052424
1052429,368711,@Uber_Support Hey I'm having some troubles placing an uber eats order. May I have some help?,Mon Oct 23 01:06:23 +0000 2017,1052428
1052431,368712,"@Uber_Support @115873 In case y’all were wondering, he also showed me his beats....... one of the most uncomfortable Uber’s I’ve ever taken...,. https://t.co/oNWmjCJEPs",Mon Oct 23 01:13:56 +0000 2017,1052430
1052427,368713,"@366712 porra @1742 e @45541, vcs são uns cuzão mesmo hein?",Mon Oct 23 00:55:22 +0000 2017,1052433
1052488,368731,@115873 Hey uber how do I contact your Manchester office about lost property? They have my keys and I’d like to call them.,Mon Oct 23 14:33:56 +0000 2017,1052487
1052490,368732,@Uber_Support,Mon Oct 23 05:13:57 +0000 2017,1052489
1052492,368733,@Uber_Support I sent You guys a dm if you could please take a look,Mon Oct 23 05:28:08 +0000 2017,1052491
1052494,368734,"@119983 @115877 @116288  I can't even enter my uber eats promo  while ordering, why send promos when we can't even access them.",Mon Oct 23 14:38:33 +0000 2017,1052493
1052496,368735,@Uber_Support Yeah I'd love my $40 back for the food I ordered that you guys gave away.,Mon Oct 23 16:22:06 +0000 2017,1052498
1052497,368735,@Uber_Support @115877 thank you so much for giving my food to someone that wasn't me outside my hotel.,Mon Oct 23 04:58:49 +0000 2017,"1052499,1052495"
1052872,368805,@Uber_Support driver refuses 2 budge 2 reach pickup pt. Walkd over km 2 get cab 2 reach office in https://t.co/WWw47B7Amd full of Mosquitos.,Wed Sep 13 03:40:25 +0000 2017,1052870
1053016,368843,@115873 @Uber_Support you've got serious app GPS issues. Is it 6 minutes or 15 and it keeps changing. https://t.co/IeVdMyAXI6,Thu Oct 12 21:50:21 +0000 2017,1053015
1053766,368986,@115873 - Someone has been using my card to take trips. Over 60 rides. I can't even get in contact with someone on your end. PLEASE HELP!,Mon Oct 23 14:50:49 +0000 2017,1053765
1053768,368987,@Uber_Support hey i would like to know why am i getting  wrong price estimate i dont understand,Mon Oct 23 05:51:27 +0000 2017,1053767
1053770,368988,"@Uber_Support requested Uber X. Received 8 min arrival time. 15 min later, arrival time 12 min. Cancelled &amp; got charged $5? This is an issue",Mon Oct 23 05:33:15 +0000 2017,1053769
1053772,368989,@115877 jk JUST got here and it’s not even what i ordered,Mon Oct 23 06:04:54 +0000 2017,1053771
1053775,368990,@Uber_Support sent!,Mon Oct 23 14:45:53 +0000 2017,1053777
1053776,368990,@Uber_Support ordered uber eats. Got someone’s order instead. Sent a help ticket but says I’ll get a response in 24hrs?! #timesensitive,Mon Oct 23 05:32:34 +0000 2017,1053774
1054220,369082,@Uber_Support I want my refund! I am not playing.,Sat Oct 14 18:44:44 +0000 2017,1054219
1054222,164879,"@Uber_Support App shows my Acct Needs Attention &amp; contact support. ""CONTACT SUPPORT"" button on app does nothing. Profile shows nothing. Lost",Sat Oct 14 19:02:02 +0000 2017,1054221
1054224,298561,@Uber_Support dm,Sat Oct 14 19:50:26 +0000 2017,1054223
1054226,369083,@45341 is there going to be a .@Uber_Support tonight at the groove concert @ Miramar Regional Park Amphitheater?,Sat Oct 14 18:29:58 +0000 2017,1054225
1054849,369239,UberEATS really messed up big time. Ruined my morning and made my mum wait alone for more than an hour. I just want a proper meal. :(,Mon Oct 23 03:08:22 +0000 2017,1054848
1054851,369240,"This #Uber #driver #cancelled on me for no reason! Drivers like him give Uber a #bad #name. #beware 
@115873 @131434 https://t.co/IvR4Svxd0G",Mon Oct 23 11:15:59 +0000 2017,1054850
1054854,369241,@Uber_Support What kind of company deals with people this much &amp; yet has ABSOLUTELY ZERO customer service? There are NO ways to get in touch with someone!,Mon Oct 23 16:48:28 +0000 2017,1054856
1054855,369241,I have now reported your MULTIPLE counts of FRAUD to my bank.  Your customer service is NON-EXISTENT. STOP USING UBER!!!@Uber_Support,Mon Oct 23 03:21:15 +0000 2017,1054852
1054984,369274,Second horrible experience with @115877 - deleting the app now.,Fri Oct 13 00:25:51 +0000 2017,1054983
1054994,369278,@Uber_Support this I something I refuse to accept as money should not have been taken out of my account and I’m requesting a refund,Thu Oct 12 21:58:37 +0000 2017,1054993
1055296,369343,@115873 i have an issue with my App and i Cant call for a cab,Mon Oct 23 11:37:53 +0000 2017,1055295
1055298,159330,I’m scared to take an @115873 after the last one made me physically throw up due to how stank his b.o was smfh,Mon Oct 23 11:35:03 +0000 2017,1055297
1055300,369344,@Uber_Support I haven’t received any mail from uber. :(,Mon Oct 23 02:06:08 +0000 2017,1055299
1055302,369344,@Uber_Support I have followed up and shared the details in DM. Please revert back ASAP.  Thanks .,Sun Oct 22 07:30:05 +0000 2017,1055301
1055306,257975,"Hi @Uber_Support,
Is this vehicle (w/o @44639 plates, illegally soliciting street hails at @124202) registered to @115873?
cc: @180657 https://t.co/oXMre7oZ8A",Mon Oct 23 02:01:50 +0000 2017,1055305
1055308,369345,"@115873 has pathetic pricing system, showed me a fare of ₹59 and charged me ₹196! What a sham!!",Mon Oct 23 11:32:48 +0000 2017,"1055307,1055309,1055310"
1055322,337744,@Uber_Support done,Fri Oct 13 06:37:51 +0000 2017,1055324
1055323,337744,@Uber_Support why was I charged a total of 77.60$ for one trip?I'm honestly confused. I even got to my destination  30min late... https://t.co/DY4bDWFo2z,Thu Oct 12 22:05:01 +0000 2017,1055321
1055537,222910,"@Uber_Support hi my driver from earlier this week won’t return my calls about an item I left in their car, can you help?",Sat Oct 14 19:05:59 +0000 2017,1055536
1055550,369404,"@Uber_Support my friend has lost her phone tonight in Camden, j17 pnk. Please can we have his number to ring him?!",Sat Oct 14 19:00:06 +0000 2017,1055548
1055552,342017,@Uber_Support Your driver stole my sister’s phone and your not going to do anything about it?,Sat Oct 14 19:26:28 +0000 2017,1055551
1055554,369405,@115873 @Uber_Support I want a refund! NOW,Sat Oct 14 18:59:40 +0000 2017,1055553
1055583,369412,@Uber_Support I DM you my information. can you please respond.,Tue Oct 17 16:11:45 +0000 2017,1055585
1055584,369412,"@Uber_Support I have an issue, if you can please DM.",Sat Oct 14 18:53:00 +0000 2017,1055582
1055588,369413,@115873 @Uber_Support #uber #poorservice. Your driver never turned up and I got charged £4! #poorservice,Sat Oct 14 19:02:47 +0000 2017,1055587
1056568,369460,@Uber_Support that link is for enrollment in Uber for Business. I’m only trying to set up the business profile rider use to charge business/personal rides,Fri Oct 13 14:32:53 +0000 2017,1056570
1056569,369460,@uber_support trying to help a coworker set up a business profile. she doesn’t have the “Add Business Profile” link in Settings. help? https://t.co/vRnHT84LNF,Thu Oct 12 22:26:17 +0000 2017,1056567
1056847,369527,"@115873 @131434 need number for customer support, I have 3 fraudulent charges on my account and am not receiving verification number by text.",Mon Oct 23 11:53:14 +0000 2017,1056845
1056849,369528,@116288 @119983 @Uber_Support Uber driver forced me to pay toll charges even though the fare includes these charges. Please help.,Mon Oct 23 02:15:08 +0000 2017,"1056850,1056848"
1056852,369529,@115873 I have been charged an incorrect amount for a journey. It’s updated from $30 to $171. Has the driver done something bad? Help!,Mon Oct 23 11:42:52 +0000 2017,1056851
1056854,369530,@115873 Now we have to pay for cancellation as well as switching to another flight! Great service!,Mon Oct 23 11:37:56 +0000 2017,1056853
1056945,369552,"@Uber_Support I would like to know why I have a $ -46.40 charge on my account,?
if I do not travel, I am only registered as a member.
Thank",Thu Oct 12 22:42:09 +0000 2017,1056944
1057295,369648,just got called a “nigger” by an @115873 driver! SMH! use @115879!!!!,Fri Oct 13 04:57:28 +0000 2017,1057294
1057298,369649,"@Uber_Support hi there, can I please put a request in for a refund as the uber driver charged me when I wasn't in the car",Thu Oct 12 22:52:03 +0000 2017,1057296
1057443,369680,@115873 Do I need to pay additional amount for toll? I got msg sayin toll fare is included in my ride fare but driver is denying for this.,Mon Oct 23 11:59:59 +0000 2017,1057442
1057445,369681,"@115873 
Hi! I just finished getting a ride home from work that normally costs me $15 or so and got charged $50??!!?? Can this be fixed?",Mon Oct 23 11:59:23 +0000 2017,1057444
1057447,369682,"@144886 as I’m whistling and screaming at your uber driver, he drove off, mostly because he was not in front of my location. Back to Lyft",Mon Oct 23 02:24:30 +0000 2017,1057446
1057449,369683,@Uber_Support u suck. Left my phone in my Uber last night &amp; STILL have not heard anything or got a call back. Ur customer service is trash.,Mon Oct 23 02:50:28 +0000 2017,1057448
1057451,369684,"How is @115873 driver ending ride ""nearby"" when they accept ride, they 5min away, then going a whole 20min the opposite direction?",Mon Oct 23 11:55:33 +0000 2017,1057450
1057601,369718,"@Uber_Support Hi, I can't change my credit card country and I can't delete the payment because it's the only active method, please DM?",Thu Oct 12 23:05:33 +0000 2017,1057600
1057603,369719,"@Uber_Support But today when I checked the app, I do not see any new credit being added to my account. Could you please double check everything?",Thu Oct 12 21:26:57 +0000 2017,1057602
1057614,369720,@1143 and @115873 @Uber_Support Stop sending promotion SMS one every hour. Its really irritating 😠😠😡,Fri Oct 13 04:56:49 +0000 2017,1057613
1057617,369721,"Anyway, that uber driver sucks. He changed the location out of sudden and charged us more. Tf",Fri Oct 13 04:57:58 +0000 2017,1057615
1057619,369722,You can do Uber eats on foot?! @115873 https://t.co/nsHauxFEBz,Fri Oct 13 01:23:50 +0000 2017,1057618
1058082,369815,@115873 @Uber_Support So now I gotta go through the process again to pick up passengers!!! I quit,Sat Oct 14 19:21:31 +0000 2017,1058081
1058085,369816,@Uber_Support booked an uber got a call to say cancelled but waiting for a new one??,Sat Oct 14 19:21:26 +0000 2017,1058084
1058087,369817,"@Uber_Support It wasn’t my Uber account, but my credit card, you would think you would want to know of fraudulent Uber accounts",Sat Oct 14 21:50:36 +0000 2017,"1058089,1058090"
1058090,369818,@369817 @Uber_Support My sons debit was charged $150.  Today. He used them oct 8 th. Fraud,Fri Oct 20 02:09:49 +0000 2017,1058091
1058088,369817,@115873 thanks for not having a customer service line so I can tell you about the 5 trips charged to my credit card that aren’t mine.,Sat Oct 14 21:24:09 +0000 2017,1058086
1058094,369819,"@Uber_Support Although, if possible, I'd like to have my rating changed. I meant ot give the driver a 5star rating but accidentally gave them a 4 star.",Sat Oct 14 21:29:23 +0000 2017,1058096
1058097,369819,"@Uber_Support No problem. My ride drove me to my destination just fine. Only that for the future, the app should register that you are with a driver.",Sun Oct 15 00:06:47 +0000 2017,1058098
1058095,369819,"Hey, @115873. Successfully took my recently scheduled ride today, call from the driver and all, yet later the app claimed no drivers available",Sat Oct 14 21:22:10 +0000 2017,1058092
1058101,369820,My @115873 driver lied &amp; upcharged for a trip longer than I actually took. Bogus route even appeared on my app. Customer service won't help!,Sat Oct 14 21:21:57 +0000 2017,"1058099,1058102"
1058104,369821,@Uber_Support @115877 hello. There is an item missing from my order,Sat Oct 14 19:05:59 +0000 2017,"1058105,1058103"
1058111,369823,@Uber_Support how do I file a complaint and I want to refunded ?,Sat Oct 14 19:01:23 +0000 2017,1058110
1058113,369824,@Uber_Support I did that. I attached the response I got too. So I guess I just have to deal with it and hope for the best next time? Nah. https://t.co/OZxJC5Izft,Sat Oct 14 19:06:01 +0000 2017,"1058112,1058114"
1058116,369824,@115877 food took about and hour just to show up cold!? I paid almost $20 for a slice of pizza and wings. Not happy.,Sat Oct 14 09:18:49 +0000 2017,1058115
1058118,144400,"When an @115873 driver runs a light, rams your car, assaults the driver, and @Uber_Support says there’s nothing they can do about it 🤦🏾‍♀️",Sat Oct 14 21:10:53 +0000 2017,"1058117,1058119"
1058123,369825,@Uber_Support Just got out of a movie and it's still happening. https://t.co/2d1M3WS8rS,Sun Oct 15 06:09:15 +0000 2017,1058124
1058122,369825,@Uber_Support Sent! The verification code texts kept coming until 5PM yesterday.,Sat Oct 14 18:33:26 +0000 2017,1058120
1058126,369825,"Hey @Uber_Support, Getting weird verification prompts for no reason on my phone. Is my account being hacked? https://t.co/1liZ4O0r4P",Fri Oct 13 22:11:30 +0000 2017,"1058127,1058128,1058125"
1058161,369836,"@Uber_Support Hi Uber, are you around to answer my question?",Sat Oct 14 18:53:19 +0000 2017,1058160
1058175,369840,1/2 :Ds is the worst ride i have @115873. Dvr is vry unpfl and drop us on wrong lctn nd says sir go frm here as yr lctn is jst 500mt frm here😐,Mon Oct 23 12:22:00 +0000 2017,1058173
1058177,369841,@Uber_Support Thank you.I sent it. He almost caused several collisions and pushed one person off the road. I'm glad there is a way to hold him accountable,Mon Oct 23 18:03:14 +0000 2017,1058179
1058178,369841,"@Uber_Support saw a car w an Uber sticker driving dangerously, high speed,&amp;almost caused crash. I have the license number. How do I report?",Mon Oct 23 02:38:00 +0000 2017,1058176
1058181,369842,"@Uber_Support What the hell, Uber?! I applied to be a driver on Wednesday... Still nothing. I got approved for @115879 practically overnight!",Mon Oct 23 02:34:18 +0000 2017,1058180
1058183,369843,Why isn't @115873 allowing me to request a ride 🙄,Mon Oct 23 12:16:34 +0000 2017,1058182
1058566,320283,Fuck you @115873 I'm a fucking driver and I tried to cash out on my girls phone and it disabled instant pay and I can't call ya'll because,Fri Oct 13 05:54:54 +0000 2017,1058565
1058568,369923,@Uber_Support Is there I number I can dial to reach someone for UberEats?,Thu Oct 12 23:52:56 +0000 2017,1058567
1058795,369975,@115873 Need to drop folks off in order of pickup unless the difference is 10 min or more. Not fair for first pooler to be last drop.,Sat May 20 18:51:55 +0000 2017,1058793
1058969,370019,@Uber_Support The link is not allowing me to change it and says I can’t. I never entered any information. It just gave him one star and a dollar tip. I could fix the tip but not the rating. Here’s what I got. https://t.co/gfwt0Lp1Kg,Mon Oct 23 12:47:15 +0000 2017,"1058971,1058972"
1058970,370019,@115873 I had a problem with my screen and it gave my driver 1 Star. He was phenomenal and it is really important to me that I fix this please. How can I do this?,Mon Oct 23 12:39:17 +0000 2017,1058968
1058975,370020,"@115873 needs to chill with these fares are increased due to high demand, my destination 13 mins away and they are charging basically 2 dollars a minute 😑😑😑😑",Mon Oct 23 12:38:39 +0000 2017,1058974
1058977,370021,"@Uber_Support This isn’t helpful. And it wasn’t the restaurant’s fault, it was y’all’s mistake.",Mon Oct 23 13:32:22 +0000 2017,1058979
1058980,370021,@Uber_Support I called and got a really crappy response from the customer service rep. Something about the driver couldn’t find the place.,Mon Oct 23 18:36:12 +0000 2017,1058981
1058982,370021,@Uber_Support __email__,Mon Oct 23 21:47:17 +0000 2017,"1058983,1058984"
1058978,370021,"@115877 How y’all gonna take 2 hours to delivery my pizza and when I call, still not be helpful. 🤔🤔🤔 SNF is almost over but no pizza. https://t.co/aErCPykoMs",Mon Oct 23 02:42:10 +0000 2017,1058976
1058986,370022,@Uber_Support where to apply code. I hv code but could not apply it so booked without code.refund money. 9967604467.,Mon Oct 23 02:41:31 +0000 2017,1058985
1058988,370023,@115873 I just had the WORST SERVICE from Thajur Rahman. I am so livid. Can you block him,Mon Oct 23 12:35:48 +0000 2017,1058987
1058990,370024,@Uber_Support is there anything I should do with this issue? Just installed @115873 at Mom's smartphone and can't use it 😔 https://t.co/uFd3YzHqAl,Mon Oct 23 02:40:17 +0000 2017,1058989
1058992,196486,@Uber_Support hi I again had the same issue of the drivers location not updating but ETA increasing I had to cancel can you please help,Mon Oct 23 02:41:07 +0000 2017,1058991
1058994,370025,Really @115873??? I was charged after the driver cancelled my ride. Second time it happened 😤,Mon Oct 23 02:42:46 +0000 2017,1058993
1058996,370026,@150 Didn't come straight to her. Drove around in circles. Literally said he'd only pick up if it was on his way.,Mon Oct 23 02:40:39 +0000 2017,1058995
1059428,370142,@115877 distraught that not enough pizzas delivered and still charged,Sat Oct 14 19:23:52 +0000 2017,1059427
1059430,370143,@115873  cancelled a ride because I needed a minivan and was sent a highlander. I would like a fee refund please,Sat Oct 14 21:38:50 +0000 2017,1059429
1059432,216009,@Uber_Support i was charged for a trip I was unable to cancel and was on a trip to SJC. I need my card refunded. https://t.co/NcHO31INbr,Sat Oct 14 19:25:39 +0000 2017,1059431
1059434,370144,@Uber_Support are all your answers in the uber driver app automated ? #uber #uberfail no human on the other side. I just need help.,Fri Oct 13 00:54:58 +0000 2017,1059433
1059436,370145,"@Uber_Support I just got billed for a ride that I didn't take, twice. Same driver.",Fri Oct 13 00:48:24 +0000 2017,1059435
1059793,370239,"@Uber_Support @11716 
Here we are again.  Can't cash out the money I've earned.  The fuck you doing?  Aside from huffing paint.  Obvee.",Mon Oct 23 03:07:57 +0000 2017,1059792
1059795,370240,@Uber_Support you did it again over charged me because the GPS kept giving the driver wrong directions. BBB I am not paying for your GPS,Mon Oct 23 02:59:10 +0000 2017,1059794
1059797,370241,@uber_support this is the 2nd time the quoted price is almost $10 less than price shown after confirming. Not cool. I would've chosen @115879,Mon Oct 23 02:54:48 +0000 2017,1059796
1059799,370242,@Uber_Support @2006 two nights in a row I've waited 10+ minutes and then been cancelled on. Brutal service,Mon Oct 23 02:49:56 +0000 2017,"1059798,1059800"
1059802,370243,@McDonalds @115877 thanks for messing up our whole order,Mon Oct 23 02:47:35 +0000 2017,1059801
1059804,370244,"@115873 in Mysore, we are not able to see the fare before booking the ride. So inconvenient.",Mon Oct 23 12:33:21 +0000 2017,1059803
1060021,316826,@Uber_Support any update?,Fri Oct 13 02:18:07 +0000 2017,1060020
1060025,370290,@115877 dropping the ball. Food sat in a car for 45 mins. Was cold. Lady @ Uber says microwave it. Smh. Again poor customer service.,Fri Oct 13 03:41:47 +0000 2017,1060024
1060422,370369,"@Uber_Support If I agree to a suggested dropoff, will my fare be reduced to reflect the new dropoff point and shorter trip?",Fri Oct 13 01:29:37 +0000 2017,1060420
1060616,370415,@115873 what is NIP field in the account settings?,Mon Oct 23 12:59:38 +0000 2017,1060615
1060620,215714,@Uber_Support __email__,Mon Oct 23 13:19:07 +0000 2017,1060622
1060621,215714,@115873 @Uber_Support why you cheating customer like this by taking 50% surcharge @118341 is this acche din or loot raaj shame shame https://t.co/3WWok33q2b,Mon Oct 23 03:18:20 +0000 2017,1060619
1060625,158665,@Uber_Support Thank you for the refund I appreciate it,Mon Oct 23 14:18:59 +0000 2017,1060627
1060626,158665,@Uber_Support my uber driver I just had was really unsafe driving,Mon Oct 23 13:03:35 +0000 2017,1060623
1060629,370417,@115873 I was charged $7.50 for a driver cancelling?? and the photo to the left (the address) isn't my work from which I just finished #Help https://t.co/rT0EpZ7vUQ,Mon Oct 23 13:06:49 +0000 2017,1060628
1060659,370425,Disappointed about my first #UberEATS order.. didn't get what I ordered :/ https://t.co/hMT031fU1S,Sat Oct 14 19:33:53 +0000 2017,1060658
1060662,370426,@115873 y'alls drivers got an attitude problem,Sat Oct 14 21:53:11 +0000 2017,1060660
1060666,370427,@Uber_Support Thanks.,Sun Oct 15 04:58:33 +0000 2017,1060668
1060667,370427,"@Uber_Support Hey I need assistance with ""Account disabled"" thing. I can't get to the help site because it won't log in",Sat Oct 14 19:59:04 +0000 2017,1060665
1060670,370428,How exactly does one get in contact with @115873 🙄 like REAL CONTACT,Sat Oct 14 21:40:45 +0000 2017,1060669
